Date,Name,Title,Body
03.12.2018 11:10,Selenokhod,Schau mal hier:,https://www.heise.de/forum/heise-online/News-Kommentare/Kommentar-Facebooks-Krise-geht-ans-Fundament/DARPA-Project-LifeLog/posting-33527945/show/
03.12.2018 11:08,Selenokhod,DARPA Project LifeLog,Im Augenblick macht ja im Netz eine spannende Theorie die Runde.
02.12.2018 11:22,Selenokhod,"OT: Merz fordert auch steuerfreiheit für Aktien""sparer""","Sicher nur Zufall, dass der für Blackrock arbeitete."
29.11.2018 17:37,Selenokhod,Text gewordene Wahnvorstellungen,Es ist schon amüsant...während die einen DE kurz vor der islamischen Revolution sehen fantasieren die anderen die Wiederkehr des NS-Regimes herbei.
28.11.2018 19:38,Selenokhod,Re: Costa Rica ist keine charmante Ausnahme,"Rüstungsausgaben sind ähnlich hoch wie in anderen mittelamerikanischen Ländern.Bei den regelmäßig autretenden Grenzkonflikten mit Nicaragua, sind auf costaricanischer Seite immer schwerbewaffnete Truppen präsent."
28.11.2018 19:31,Selenokhod,Richtig!,Mir ist auch nicht ganz klar wie der Zitierte auf diesen Quatsch kam.
28.11.2018 12:53,Selenokhod,Re: Blöde Frage: Wie schwer ist es ein Touristenvisum für Deutschland zu bekomme,"Es kommt sehr darauf an, aus welchem Land Du bist. Für viele Länder (auch nicht EU) brauchst Du kein Visum.Für manche Länder musst du Rückflugticket, Hotel und ggf. eine Reisekrankenversicherung nachweisen. Diese Länderlisten richten sich nach politischen Kriterien und Erfahrungswerten. Schlecht sind typische Asylländer... Aber richtig, mit Geld ist ein Touristenvisa eigentlich kein Problem.... höchstens für IS Angehörige..."
28.11.2018 12:21,Selenokhod,Wenn man nicht mal zwischen Tourismus und Migration differenzieren kann...,... sollte man sich zu dieser Thematik lieber gar nicht äußern.
26.11.2018 12:52,Selenokhod,Das Erfolgsrezept der Grünen:,"1. Die einzige progressive (=! konservative) Partei, die auch offen für Besserverdienende ist. Man kann als Grüner eben auch als Investmentbanker 500k im Jahr verdienen und wird nicht schräg angeschaut. Das wiederum macht die Partei auch für Aufsteiger attraktiv. Einige Forenten wundern sich oft, weshalb man Hartz zwar der SPD anlastet nicht aber den Grünen - weil das deren Klientel in Verwaltung und Managenemt einfach egal sein kann. Probleme mit Dieselfahrzeugen? Kauft Euch doch ne Wohnung im Stadtzentrum oder einen neuen Hybridwagen."
23.11.2018 12:33,Selenokhod,Re: Ich hab Urs  P Gasche gegooglet . Dreht ihr bei TP jetzt total durch?,medienskeptiker schrieb am 22.11.2018 17:35:
23.11.2018 11:47,Selenokhod,Genau wie im Bundesrat:,NRW: 18 Millionen Einwohner - 6 StimmenBremen: 680k Einwohner - 3 Stimmen
22.11.2018 17:39,Selenokhod,Starker Tobak,IRobot schrieb am 22.11.2018 12:06:
22.11.2018 12:06,Selenokhod,Auffallend bei allem ist eine unglaublich schlechte Informationslage.,"Ich rechne es dem Autor hoch an, dass er darauf hinweist."
18.11.2018 20:11,Selenokhod,Re: Mag sein...,Meine Aussage bezog sich auf den Süden Irlands.
18.11.2018 19:01,Selenokhod,Mag sein...,Braman schrieb am 18.11.2018 16:00:
18.11.2018 15:15,Selenokhod,Re: Nach dem Diesel jetzt der Zucker.,Ulf (2) schrieb am 18.11.2018 12:18:
18.11.2018 14:03,Selenokhod,NGOs fordern...man muss nur der Spur der (Förder-)gelder folgen,"NGO leben nicht von Luft und Liebe. Sie haben fixe Ausgaben, die gedeckt werden wollen. Selbst um Spendengelder zu aquirieren müssen sie sich mühsam und teuer öffentliche Aufmerksamkeit erarbeiten."
15.11.2018 16:12,Selenokhod,"Re: ein LKW mit der Aufschrift ""BIMBO""?",Das ist eine mexikanische Großbäckerei... die LKWs sieht man auch in Costa Rica oft und das Toastbrot gibts in jedem Supermarkt.
13.11.2018 14:06,Selenokhod,"Verabschiedet Euch vom freien Internet, der Drops ist gelutscht","Regulierung ""Zwischen Californien und China"", Löschen ""unliebsame Inhalte""..."
12.11.2018 21:29,Selenokhod,Re: Agendasetting bei heise,N/A
12.11.2018 18:47,Selenokhod,Agendasetting bei heise,Im Heiseticker:
12.11.2018 17:17,Selenokhod,Recht auf Schwachsinn,"Gleich vorweg, weder habe ich etwas für Impfgegner übrig noch sind meine Kinder oder ich ungeimpft."
09.11.2018 09:57,Selenokhod,Das System Greenpeace,"Greenpeace unterhält Büros, feste Mittarbeiter, macht Werbung...man hat Ausgaben die gedeckt werden müssen."
06.11.2018 23:29,Selenokhod,Danke,Für solche Kommentare lohnt es sich noch hier zu lesen.
06.11.2018 19:07,Selenokhod,Das Lieblingsthema des Autors...,mehr braucht dazu nicht gesagt zu werden.
06.11.2018 09:19,Selenokhod,Tut Euch selbst einen Gefallen und lest die Originalrede,"Was hierzu in den MSM verbreitet wird ist teilweise schon abenteuerlich. Die Welt bezeichnete diese Rede als ""Verschwörungstheorie"" dazu muss man die einzelnen Theorieelemente mal aufzeigen:"
04.11.2018 13:13,Selenokhod,"Re: von Neonazis und Rechtsradikalen frequentierten – Twitter-Alternative ""Gab""","Also ich kannte Gab schon länger, habe auch einen Account, hab die Plattform jedoch kaum genutzt. Ich hatte mich angemeldet, weil ich mich für Alternativen zu Facebook und Twitter interessiere. Meine nicht empirischen Erfahrungen:"
02.11.2018 09:12,Selenokhod,Es geht nicht um Merz...,Versucht einfach einmal hinter die Personalie Merz zu sehen.
29.10.2018 20:26,Selenokhod,Der Schritt kommt zu spät...,zumindest um den weiteren Niedergang der Union zu bremsen. Dazu muss man sich auch die inneren Strukturen der Partei vor Augen führen:
26.10.2018 09:22,Selenokhod,Löschen =! Löschen,"Um zu verstehen warum das ein guter Schritt für die Meinungsfreiheit ist, muss man erst einmal den Begriff Löschen definieren:"
25.10.2018 19:31,Selenokhod,Eigentlich ein wichtiges Thema...,aber durch den Focus auf Russland ist die Darstellung einfach schief.
25.10.2018 19:12,Selenokhod,Gutes Urteil,"Es bedeutet nämlich das die Richter Facebooks Grundposition ""wir sind eine private Plattform und dürfen Löschen was wir wollen"" aufgrund der marktbeherrschenden Stellung des Anbieters in dieser Form nicht mehr zulassen. Der auch hier von einigen NetzDG Trollen vorgebrachte Vergleich zum Wirtshaus oder gar der Privatwohnung ist damit vom Tisch.Gleichzeitig ist das nun auch eine riesen Herausforderung für Facebook, denn wenn das umgesetzt werden muss, ist für jede Entscheidung eine nachvollziehbare Begründung auf Basis einer Grundrechtsabwegung fällig. Löschen nach politischer Agenda ist nun nicht mehr. Ich bin gespannt, wie Bertelsmann und Accenture das mit ihren nach Mindestlohn bezahlten Löscharmeen in Berlin und Dublin hinbekommen wollen.Vermutlich wird Facebook das Urteil nicht auf sich beruhen lassen... Auf jeden Fall ein guter Tag für die Meinungsfreiheit."
24.10.2018 15:33,Selenokhod,Die Fakenews der anderen...,"Es ist eben schon ziemlich dumm, wenn man sich die eigenen Propagandatools von der Gegenseite aus der Hand nehmen lässt."
24.10.2018 09:26,Selenokhod,Es ist eine Kombination aus Panik und Überforderung...,"Fakenews, Desinformation,...die Euphemismsspirale dreht sich weiter und weiter."
22.10.2018 08:57,Selenokhod,"Ich dachte, dass sind die Argumente der ""besorgten Bürger (tm)""?","Wie jetzt, die Flüchtlinge wurden als Konsumenten importiert um die Immobilienblase am platzen zu hindern und den aufgrund der Demographie einbrechenden Konsum zu stabilisieren? Drei Milliarden Euro an öffentlichen Steuermitteln fließen als Umsatz in die Bilanz der Aldibrüder? Ist aber nicht so schlimm, den 19% Umsatzsteuer gehen ja wieder zurück an den Staat. Rechnet sich also voll."
18.10.2018 22:15,Selenokhod,Ich habe Zweifel,"Nicht, dass ich Saudi Arabien eine solche Tat nicht zutrauen würde."
15.10.2018 19:34,Selenokhod,"Wer Grün wählt, der wählt kein Programm...","sondern ein Gefühl: Locker, weltoffen, ökologisch, positiv und erfolgreich (ganz wichtig)."
15.10.2018 14:39,Selenokhod,Re: Offene Gesellschaften,hdwinkel schrieb am 15.10.2018 09:27:
15.10.2018 10:52,Selenokhod,Du meinst...,"abgesehen von der Werbung die ich betrachte und den heise Produkten (Webinare, Sonderhefte,...) die ich sonst beziehe?"
15.10.2018 09:13,Selenokhod,"Inzwischen argumentieren die Vertreter der ""offenen Gesellschaft"" auch schon","ganz offen: ""Wenn man beliebig Waren und Dienstleistungen importieren kann, soll man auch beliebig Menschen importieren können"""
15.10.2018 09:09,Selenokhod,"Sachliche Berichterstattung scheint ausgespielt zu haben, jetzt steht...",jetzt stehen polemisch-polarisierender Meinungsjournalismus gegen zentralgesteuerte MSM Meinungsmache.
12.10.2018 16:43,Selenokhod,Toller Artikel - Deutschland 2018...,und auch noch mit Humor... den braucht man heute! Gerne mehr davon!
12.10.2018 16:36,Selenokhod,"Nein, nur den Artikel...",und das Buch werde ich auch nicht lesen. Die veröffentlichten Auszüge daraus wie auch der Autor sind mir das Geld nicht wert. Selbst wenn man mal rechte(re) Autoren lesen möchte gibt es da sicher Sinnvolleres.
12.10.2018 15:47,Selenokhod,Der 300 Seiten Erguss eines völkisch nationalen (Sozialisten) ist nicht schön,"aber mal ehrlich, was würden die Gegner der AfD ohne Höcke machen? Die AfD ihrerseits braucht eben einen der die NPD klein hält. Das was der erzählt, blubbert jeder NPD Kreisvorsitzender seit 40 Jahren."
11.10.2018 23:46,Selenokhod,Labore und Nick Krankheit,"Kleine Ergänzung: In Afrika tritt seit einigen Jahren eine neue und misteriöse Krankheit auf: Die ""Nick Krankheit"" von der vornehmlich Kinder betroffen sind. Dabei handelt es sich nach ersten Analysen um eine Autoimmunerkrankung des Gehirns, die durch Parasiten ausgelöst wird. Was hat das mit dem Artikel zu tun? Labore des US Militärs waren an der Analyse der Erkrankung hoch interessiert...natürlich offiziell um den armen und mittellosen Afrikanern ein Gegenmittel bereit zu stellen. Den Link finde ich leider nicht mehr (oder der Artikel ist inzwischen verschwunden)."
11.10.2018 09:52,Selenokhod,"""Liebe Linke?""","Das ist nicht neu. Es war vom ersten Tag an alles bekannt. Die Papiere von Bertelsmann und UN können von deren öffentlichen Webservern heruntergeladen werden - teilweise seit über 10 Jahren!Es findet aber keine öffentliche Diskussion dazu statt. Das Thema wird totgeschwiegen...von wenigen, guten Artikeln in alternativen Medien mal abgesehen."
11.10.2018 09:21,Selenokhod,Der Autor hat mit der Grundthese seines Titels recht,"Früher wurde nämlich nicht gegen ""rechts"" sondern gegen ""Rechtsextremismus"" gekämpft. Vornehmlich also gegen Skinheads die Brandsätze warfen und den Holocaust leugneten."
09.10.2018 19:19,Selenokhod,Man sollte die Entwicklung durchaus positiv begreifen,"Wenn Herr Soros und seine Jünger inzwischen schon verzweifelt zur Antisemitismuskeule greifen müssen, dann scheint ja einiges an argumentativer Munition bereits verschossen zu sein."
09.10.2018 09:14,Selenokhod,Re: Luftabwehr ist Vertrauenssache,Ohne das S400 System im Detail zu kennen: Die Freund-Feinderkennung ist modular ausgeführt. Letztlich basiert sie immer auf Transpondern und digitalen Signaturen - so ein System muss nachrüstbar sein. Wahrscheinlich hat Indien sogar ein eigenes System und Russland bietet einfach Schnittstellen.
04.10.2018 09:17,Selenokhod,Re: Also eigentlich,Artur_B schrieb am 03.10.2018 12:02:
03.10.2018 19:49,Selenokhod,Im Grün steckt viel mehr Deutschtümelei als manchem bewusst ist,"So bunt und vielfältig sich die Grünen gerne geben, sie sind und bleiben die ""deutscheste"" aller Parteien. In nahezu allen europäischen Ländern gibt es Rechtspopulisten, Konservative, Sozialdemokraten, Sozialisten, Liberale... und mit ihnen die entsprechenden, politischen Parteien. Nennenswerte, grüne Bewegungen sind jedoch im nicht deutschsprachigen Ausland die absolute Ausnahme geblieben. Das spricht dafür, dass ihr politisches Milieu ein typisch deutsches Milieu ist, dass sich woanders einfach nicht in dieser Form findet. In der Tat steckt in den Grünen sehr viel religiös Totalitäres. Es geht eben nicht mehr allein darum eine politische Einstellung (welche eigentlich?) zu vertreten, es geht darum eine Lebensstil zu leben und diesen auch für seine Umwelt zu fordern, da er ""die beste und einzig wahre Lebensweise"" darstellt. Der Schritt zum religiösen Fundamentalismus ist hier nicht mehr weit und so ist auch die Nähe und Verbrüderung mit den christlichen Kirchen längst kein Zufall mehr (siehe das ehem. Synodenmitglied KGE). Grün sein ist irgendwie in Politik gegossener Protestantismus: (Vermeintlich) Gutes tun und sich dadurch gut fühlen - soziale Anerkennung gibt es dann vim eigenem Milieu. Kritische Fragen, die das eigene Weltbild in Frage stellen werden wie in der Kirche aus dem Diskus verbannt (z. B. das sozial Benachteiligte auf die billigen, konventionellen Lebensmittel angewiesen sein könnten). Da werden die eigenen politischen Ideen (ich glaube inzwischen nicht mehr daran, dass die Grünen tatsächlich ein politisches Profil haben) geschickt so gedreht, dass sie der eigenen Klientel nutzen.Problematisch finde ich, dass man zumindest in Westdeutschland in bestimmten Situationen gar nicht mehr an diesem Milieu vorbeikommt. Schulen und Kindergärten werden nämlich von denen dominiert und irgendwie hatten wir immer das Pech diese Leute anzuziehen wie die ""Schei** die Fliegen"" . Lag wahrscheinlich daran, dass wir selber so bund sind und man sich gerne mit uns zeigte..."
02.10.2018 09:15,Selenokhod,Nix,wie üblich (siehe Franko A.) und zum Klappe halten gibt es dann noch einen Deal mit der Staatsanwaltschaft...
02.10.2018 09:11,Selenokhod,OT: Was ist eigentlich aus Rechtsterrorist Franko A. geworden?,"Seit November vergangenem Jahres ist er wieder auf freiem Fuß. Von den Anklagepunkten blieb im wesentlichen ""unerlaubter Waffenbesitz"" übrig. Na wenn das mal für 90 Tagessätze reicht... dazu sicher noch ein Deal mit der Staatsanwaltschaft auf Drängen des BMVg - bitte in der Öffentlichkeit zurückhalten."
26.09.2018 19:54,Selenokhod,Sehr guter Vergleich! kwt,kwt
26.09.2018 19:11,Selenokhod,"Das ""System"" ist vielleicht manchem Kritiker...",... einfach nicht liberal und demokratisch genug.
26.09.2018 10:11,Selenokhod,Wie gut Heiko Maas als Außenminister,seinen Job macht bleibt natürlich eine subjektive Einschätzung. Der Posten des Außenministers ist jedoch ohnehin recht risikolos. Nahezu alle Außenminister hatten hohe Beliebtheitswerte... weil sie ja auch kaum belastende Entscheidungen für die Wähler treffen.
25.09.2018 21:40,Selenokhod,Eigentlich ne geile Idee soeine App...,...denkt sich der Heiko Maas. Das müssten wir hier auch haben! Von Erdogan lernen bedeutet siegen lernen. Neudeutsch heißt das Ding dann DemokratieApp...Version 2.0 mit AI Faktenchecker des Bundespresseamtes.
24.09.2018 13:25,Selenokhod,Der Prozess ist bereits weit fortgeschritten,IMHO ist der im Text beschriebene Prozess bereits viel weiter fortgeschritten als den meisten bewusst ist. Man spürt gegenwärtig regelrecht die Verachtung für den Pöbel. Interviewte wirken nur noch genervt von der ständigen Fragerei...wozu? Kann den Trotteln beim Feierabendbier doch egal sein (den meisten scheint es ja auch egal zu sein).
21.09.2018 16:46,Selenokhod,Läuft doch prima!,"Neuwahlen und danach kann Mutti mit den Olivgrünen mal so richtig durchregieren. Darauf arbeitet sie ja seit Jahren hin...Gemeinsam mit KGE und geprägt von einem tiefen ""Protestantismus""."
19.09.2018 09:45,Selenokhod,Langsam sollte es eigentlich jeder gemerkt haben...,... welcher Film hier abläuft!
17.09.2018 19:03,Selenokhod,Hervorragendes Interview!,Dafür lohnt es sich Telepolis zu lesen!
17.09.2018 10:34,Selenokhod,Tappen Mutti und die Spezialdemokraten in Horstis Falle?,"Die Nahles ist nicht nur unsympathisch, die ist offenbar auch noch richtig dumm."
14.09.2018 18:55,Selenokhod,Re: Das System...,teutolith schrieb am 14.09.2018 11:03:
14.09.2018 09:24,Selenokhod,Gutes Beispiel,"Das schweizer Rentensystem ist mit dem deutschen Rentensystem kaum vergleichbar. Es hat drei Säulen und die erste, umlagefinanzierte Säule macht nur einen kleinen Anteil aus. Zudem sind die Beiträge in die AHV für Spitzenverdiener auf 1% gedeckelt."
14.09.2018 09:05,Selenokhod,Re: Das System...,Pnyx (1) schrieb am 13.09.2018 22:01:
14.09.2018 09:00,Selenokhod,Re: Das System...,M42n schrieb am 13.09.2018 21:31:
14.09.2018 08:53,Selenokhod,Re: Mackenroth-These,Exoteriker schrieb am 13.09.2018 22:18:
13.09.2018 20:30,Selenokhod,Das System...,... ist schlicht und ergreifend nicht mehr zu erhalten. Die dafür nötigen Schritte sind politisch aufgrund der Altersstruktur nicht mehr durchsetzbar. Das ist der Elefant im Raum über den keiner sprechen möchte.
13.09.2018 19:46,Selenokhod,Re: Umlage,Pnyx (1) schrieb am 13.09.2018 19:05:
13.09.2018 09:08,Selenokhod,"Schöner Artikel - Gut, dass Thomas Pany bei TP schreibt",Das ist genau der Journalismus den ich mir wünsche:
11.09.2018 15:28,Selenokhod,"Danke, dass Du Dir die Mühe gemacht hast!",++
11.09.2018 14:00,Selenokhod,OT: Der Text erschien schon vor Monaten im Rubikon,https://www.rubikon.news/artikel/der-anfang-vom-ende
11.09.2018 10:53,Selenokhod,Der Aluhut...was sind wir lustig und kreativ...,"... was bessere ist Dir nicht eingefallen? Aber was sage ich, er ist Dir ja nicht mal eingefallen, das würde Leute wie Dich nur überfordern."
11.09.2018 09:11,Selenokhod,Und welche Blogs lest ihr so? kwt,nix
11.09.2018 09:08,Selenokhod,Du solltest weiterlesen...,es lohnt sich.
11.09.2018 08:48,Selenokhod,So einfach ist das nicht...,"Zweifellos gibt es im Augenblick Ansätze das Bargeld abzuschaffen. Die Treiber sind IMHO eher wirtschaftlich als politisch. Die Bargelddistribution kostet die Beteiligten einfach eine Menge Geld, dass sich gegenwärtig noch nicht auf die Kunden umlegen lässt.Es gibt auch in den ""Eliten"" massive Einzelinteressen am Bargelderhalt. Auch oder sogar gerade dort müssen anonyme Zahlungen abgewickelt werden.Man erinnere sich nur an Kohl, schwarze Koffer und Ehrenworte..."
10.09.2018 23:41,Selenokhod,"Für den Fall, dass die Frage nicht rhetorisch ist...","Den Flüchtling im Vorgarten können sie sehen, die Berichterstattung zum Flüchtling bekommen sie jedem Tag von Burda und Springer dutzendfach wiederholt..."
10.09.2018 19:29,Selenokhod,Die Skandalisierung des Normalen,"Was hat dieser Verfassungsschutzpräsident nun eigentlich genau gesagt? Das seiner Behörde ""keine belastbaren Hinweise"" auf Hetzjagten in Chemnitz vorliegen. Das heisst nicht, dass es keine Hetzjagten gab. Es bedeutet das dem BfV die Quellenlage nicht überzeugend genug war. Ein Video auf einer Antifaseite und die Aussagen von zwei Migranten sind halt leider anders zu bewerten als ein Polizeibericht oder gar ein Video von einem verdeckten Ermittler oder auch ganz viele Videos von unterschiedlichen Leuten."
10.09.2018 18:59,Selenokhod,Jein,"Bitcoin ist nicht anonym (weswegen es übrigens in kriminellen Kreisen gegenwärtig an Bedeutung verliert). Mittels der Blockchain ist der Weg einer Bitcoin lückenlos zu verfolgen...Eine weitere Schwachstelle sind die Tauschbörsen. Die sind nämlich nicht vor staatlichen Zugriffen geschützt und erhalten inzwischen auch schon ""Sanktionslisten"" mit gesperrten Adressen."
10.09.2018 09:02,Selenokhod,Sperrungen tragen die Handschrift der US Regierung,[quote]
07.09.2018 14:38,Selenokhod,Wirklich?,Darauf wäre ich jetzt selber aber nicht gekommen!
07.09.2018 14:21,Selenokhod,Klar,Ein heute 17jähriger ist natürlich für die politische Situation im Land verantwortlich.
07.09.2018 10:04,Selenokhod,"Opt-Out bei der Organverwertung, Ideen über einen allgemeinen Arbeitsdienst,...",Hier wird ein autoritärer Politikstil deutlich. Der (vornehmlich junge) Bürger soll mit Körper und Arbeitskraft zwangsweise für das Versagen der Politik einstehen. Ekelhaft.
06.09.2018 22:48,Selenokhod,Sehe ich im Kern genauso,Es ist einfach schlechter Politikstil der sich herausnimmt mal ganz nebenbei in die intimste Selbstbestimmung des Menschen einzugreifen. Der Staat bestimmt nun auch noch über Leben und Tod...
06.09.2018 21:30,Selenokhod,Sehe ich genauso,Mueslinator schrieb am 06.09.2018 12:43:
06.09.2018 19:19,Selenokhod,Ich trage seit Jahren einen Organspenderausweis mit mir rum,"weil ich es wichtig finde, Menschen auch über meinen Tod hinaus zu helfen (ich habe dann ja keine Verwendung mehr für meine Organe)."
06.09.2018 09:12,Selenokhod,"Nochwas zur ""Gretchenfrage""","Unabhängig vom Umstand, dass das Thema Migration praktisch überbewertet ist wird das in der Tat die politische Gretchenfrage:"
05.09.2018 23:12,Selenokhod,Viel Erfolg - leicht wird es nicht,"Nicht nur, dass man versuchen wird die Bewegung mit Ubooten zu fluten bzw. es ohnehin genug Sektierer gibt, die hier ihr eigenes Süppchen kochen möchten."
05.09.2018 19:09,Selenokhod,und hier die Bestätigung:,https://www.welt.de/politik/deutschland/article181431048/Katrin-Goering-Eckardt-sieht-Teile-des-Rechtsstaats-in-Sachsen-unterwandert.html
05.09.2018 14:33,Selenokhod,Ergänzung: Im öffentlichen Dienst Beschäftigte,Nur eine Ergenzung zu meinem letzten Beitrag die ggf. doch von Bedeutung ist:
05.09.2018 10:13,Selenokhod,Rechtlich richtig - verdrängt aber die politischen Fakten,"Mit seiner rechtlichen Bewertung dürfte der Autor zweifellos richtig liegen. Insbesondere dort wo die AfD gemeinsam mit militanten Rechtsextremen auftritt, dürfte es kein Problem sein die Partei zum ""Beobachtungsobjekt"" zu machen."
04.09.2018 08:59,Selenokhod,"Der Untergang ""des Spiegels"" wäre eine Bereicherung der Medienlandschaft kwt",nix
03.09.2018 17:46,Selenokhod,The Brexit won't be easy,Der Artikel ist zwei Jahre alt und der damalige Außenminister ist der Meinung der Brexit könnte den Nordirlandkonflikt neu entfachen.
03.09.2018 09:09,Selenokhod,Anhaltende Finsternis?,"Wie kommt der Autor nun genau zu der Erkenntnis, dass Karfreitagsabkommen sei brüchig? Gibt es hierzu neue Verlautbarungen der (Real) IRA? Oder der Unionisten? Bis auf dieses hinlänglich bekannte Video vor einigen Jahren sind mir keine bekannt. Tatsächlich gibt es gegenwärtig (berechtigte) Nervosität wegen eines möglichen hard Brexits. Das hat ganz praktische Gründe, weil damit z. B. die Fahrerlaubnisse britischer Staatsangehörige in der ROI ihre Gültigkeit verlieren könnten. Hinsichtlich von Arbeitserlaubnissen sieht es ähnlich aus. Eine Neuauflage des Nordirlandkonfliktes halte ich aber für sehr unwahrscheinlich. Das möchte keine Seite und etwas anderes habe ich hier auch nie gehört. Daneben gibt es natürlich noch offene Wunden (und sicher auch Rechnungen)...das war aber in Mitteleuropa nach den Kriegen auch nicht anders. Der Umstand das ehem. Bürgerkriegswaffen heute in der Hand von Kriminellen sind, belegt aus meiner Sicht gar nichts. Tatsächlich bekommt man das Gefühl hier wird etwas herbeigeschrieben..."
02.09.2018 18:47,Selenokhod,Ganz klar!,Bierverkauf bei Progromen!
02.09.2018 14:47,Selenokhod,Das Formulieren von rechten Demomaterial...,zählt irgendwie nicht zu deinen Talenten.
02.09.2018 14:43,Selenokhod,Wer in DE ein Nazi ist und ab wann...,...kannst Du gar nicht bewerten.
02.09.2018 13:48,Selenokhod,Re: Im Wort Antifaschismus....,znirp44 schrieb am 02.09.2018 13:09:
02.09.2018 12:59,Selenokhod,Im Wort Antifaschismus....,"steckt halt auch Faschismus und letztlich sind die aus dem gleichen Holz geschnitzt. Ihre ""Peergroup"" im Teenageralter hatte halt jeweils andere Frisuren und Musikvorlieben. Beiden geht es um das öffentliche Ausleben ihrer Gewaltphantasien...jeweils für das als opportun empfundene politische Ziel."
02.09.2018 12:27,Selenokhod,"""Überwachen"" findet ""der Deutsche""(tm) halt immer gut...","egal ob es um Nitratwerte im Grundwasser, Radioaktivität von Pilzen oder halt Parteien geht. Gerade bei den Grünen halt..."
01.09.2018 14:21,Selenokhod,"Die einzige VT ist die von der ""humanitären Krise""","oder die vom völligen ""Versagen"" der Politik, die den bösen Museln nicht Einhalt gebieten konnte (letztere übrigens gerne von der AfD vertreten!)."
31.08.2018 16:21,Selenokhod,Telepolis mit Indimedia verwechselt?,"Zusammenhangslose Bildersammlung ohne Text von einem Autor mit dem Pseudonym ""Spatz""...Journalismus 2018!"
31.08.2018 10:10,Selenokhod,Meine Erfahrungen mit dem nPA,Beantragung auf dem Bürgeramt einer deutschen Großstadt vor ca. 10 Jahren:
30.08.2018 19:46,Selenokhod,schon lange,Schaust Du z.B. mal hier:
30.08.2018 19:33,Selenokhod,Ich frage mich etwas ganz anderes...,Weshalb ist dieses Thema der NYT derart viel Aufwand wert?
30.08.2018 15:16,Selenokhod,Durchschaubares Manöver,"Eine der Kernideen von ""Aufstehen"" ist ja gerade die sozialen Fragen wieder in den Fokus zu rücken und dabei einen differenzierten Blick zum Thema Migration einzunehmen. Dieser differenzierte Blick passt dann wohl eher weniger zur der von ""Unteilbar"" vertretenen ""open borders"" Politik."
29.08.2018 08:54,Selenokhod,2414 Kommentare,Ein Nachfolger für das NGO-Mittermeerthema ist endlich gefunden!
28.08.2018 19:07,Selenokhod,"""Cloud""","""Cloud"" ist ein sehr weites Feld. Von einer Public Cloud in welcher der Kunde nicht einmal Einfluß auf den Kontinent hat, in dem seine Daten liegen bis zu einer dedizierten Hardware in einem spezifischen Rechenzentrum mit ""cloudartigem"" Verrechnungsmodell."
28.08.2018 18:59,Selenokhod,Re: Was der taugt,Der Bundestag war zu keinem Zeitpunkt nach IT-Grundschutz zertifiziert. Das ist nebenbei bemerkt nur ein absoluter Bruchteil der Behörden.
23.08.2018 19:14,Selenokhod,Man kann die Angst zwischen den Zeilen lesen,"Ich bin auf jeden Fall gespannt, wie es mit der Bewegung weitergeht. Zumindestens scheint sie bereits für erhebliche Verunsicherung in einigen politischen Lagern zu sorgen."
19.08.2018 12:03,Selenokhod,Re: Mich würden mal die Alterskohorten der ÖR-Nutzung interessieren,Ich kann Dir keine detaillierten Statistiken nennen.
14.08.2018 19:05,Selenokhod,Schon das Bild spricht Bände,Quelle: Departement of Defence nicht etwa das für konsularische Angelegenheiten zuständige State Department.
07.08.2018 22:40,Selenokhod,Guter Text zum Thema:,https://www.cicero.de/innenpolitik/annegret-kramp-karrenbauer-dienstpflicht-wehrpflicht-bundeswehr-pflege-jugend-rente
07.08.2018 16:18,Selenokhod,Das ist mir auch klar...,Ich habe aber keine Lust für ein Onlineforum eine kostenpflichtige Wirtschaftsauskunft herauszusuchen. 300 Millionen findet sich bei Wikipedia.
07.08.2018 11:58,Selenokhod,"Re: Schöne Polemik, aber realitätsfern",Ganz klar... Unternehmen wie die Curanum AG mit einem Jahresumsatz von 300 Millionen Euro 2015 sind natürlich ein volles Verlustgeschäft...
07.08.2018 11:25,Selenokhod,Genau deshalb...,... sollte man seine. Nachwuchs auch aus DE herausbringen. Die gegenwärtige Diskussion kommt nämlich nicht wirklich überraschend...
07.08.2018 08:53,Selenokhod,Der gesetzliche Mindestlohn in der Pflege...,"... hat bestimmt nichts mit dieser Idee zu tun. Wäre ja schon dramatisch, wenn die Gewinnspannen der Pflegekonzerne dauerhaft gedrückt würden."
06.08.2018 12:38,Selenokhod,Re: wann wird die EU endlich anfangen humanitär und effizient zu sein?,medienskeptiker schrieb am 06.08.2018 12:18:
06.08.2018 11:56,Selenokhod,OT: AA wird für Aufklärung angegriffen,Da macht diese Bundesregierung doch tatsächlich mal etwas Vernünftiges und versucht der Propaganda der Schlepper etwas entgegenzusetzen um damit vielleicht einige von einer lebensgefährlichen Flucht abzuhalten...und wird dafür noch massiv kritisiert:
05.08.2018 12:59,Selenokhod,Menschen beschaftigt man eben am besten...,... indem man Konflikte schürt und dazu Feindbilder schafft.
05.08.2018 00:43,Selenokhod,Re: Wieso ist eigentlich,T. Steffen schrieb am 04.08.2018 23:49:
05.08.2018 00:35,Selenokhod,"Ok, schon verstanden...","Du bist einfach nur ein dümmlicher Troll und damit ein weiterer Fall für die ""ignore"" list."
05.08.2018 00:04,Selenokhod,Re: Viel Nonsens aber ein richtiger Gedanke,QCH schrieb am 04.08.2018 23:57:
