Date	Name	Title	Body
18.11.2018 14:03	Selenokhod	NGOs fordern...man muss nur der Spur der (Förder-)gelder folgen	NGO leben nicht von Luft und Liebe. Sie haben fixe Ausgaben, die gedeckt werden wollen. Selbst um Spendengelder zu aquirieren müssen sie sich mühsam und teuer öffentliche Aufmerksamkeit erarbeiten.Es könnte in der Zuckerfrage durchaus spannend sein mal zu sehen, wer hier für die Finanzierung verantwortlich ist.Eine Zuckersteuer ist bestimmt gut für die industriellen Hersteller von Zuckerersatzstoffen...aber ich weiss schon... Aluhut und so.
18.11.2018 15:15	Selenokhod	Re: Nach dem Diesel jetzt der Zucker.	"Ulf (2) schrieb am 18.11.2018 12:18:Was habt ihr Deutschen für Probleme?Tja, zum Beispiel die irgendwie calvinistische Neigung sich im ""frommsein"" gegenseitig zu überbieten. Da man mit Kirchen aber nichts mehr am Hut hat, ist die neue Religion LOHAS. Die wird dann eben auch mit missionarischen Eifer in die Welt exportiert.""Hattest Du heute schon einen fairen Bio Latte?"" Antwort:""Was, du trinkst noch Rindermilch?""So läuft das eben im dominanten Soziomillieu des Landes. Wenn die Zuckersteuer eingeführt wurde, kommt dann die Süßstoffsteuer, gefolgt von der Kaloriensteuer...Geht mal zum Arzt. Und nicht zum Esoterik-Heilpraktiker.In der Tat ist es auf der Insel noch angenehm entspannt in dieser Hinsicht. Allerdings exportiert DE wie immer seine politischen Ideen...kann sich jederzeit ändern. Ansätze sind im Süden schon zu erkennen.Was habt ihr Deutschen für Probleme?Geht mal zum Arzt. Und nicht zum Esoterik-Heilpraktiker."
18.11.2018 19:01	Selenokhod	Mag sein...	"Braman schrieb am 18.11.2018 16:00:Allerdings exportiert DE wie immer seine politischen Ideen...kann sich jederzeit ändern. Ansätze sind im Süden schon zu erkennen.Einspruch. Es sind die südlichen (annähernd) deutschsprachigen Länder, die diese ""politischen Ideen"" importieren. ohne Druck von DE. Also bitte.MfG: M.B. (Exilschweizer in 2.Generation)Kann gut sein, kann ich schlecht beurteilen. Deutschland seinerseits bezieht einen Teil seiner Ideen aus den USA.Meine Aussage bezog sich auf den Süden Irlands.Allerdings exportiert DE wie immer seine politischen Ideen...kann sich jederzeit ändern. Ansätze sind im Süden schon zu erkennen.Einspruch. Es sind die südlichen (annähernd) deutschsprachigen Länder, die diese ""politischen Ideen"" importieren. ohne Druck von DE. Also bitte.MfG: M.B. (Exilschweizer in 2.Generation)Allerdings exportiert DE wie immer seine politischen Ideen...kann sich jederzeit ändern. Ansätze sind im Süden schon zu erkennen."
15.11.2018 16:12	Selenokhod	"Re: ein LKW mit der Aufschrift ""BIMBO""?"	Das ist eine mexikanische Großbäckerei... die LKWs sieht man auch in Costa Rica oft und das Toastbrot gibts in jedem Supermarkt.
13.11.2018 14:06	Selenokhod	Verabschiedet Euch vom freien Internet, der Drops ist gelutscht	"Regulierung ""Zwischen Californien und China"", Löschen ""unliebsame Inhalte""...Der Pöbel muss mal wieder ordentlich eingenordet werden. Der Rechtsnachfolger des Sonnenkönigs hat gesprochen."
09.11.2018 09:57	Selenokhod	Das System Greenpeace	Greenpeace unterhält Büros, feste Mittarbeiter, macht Werbung...man hat Ausgaben die gedeckt werden müssen.Wie decken NGOs Ausgaben? Mit Spendengeldern oder dubiosen Zuwendungen Dritter (gerne Regierungen siehe Umwelthilfe).Wie sichere das Spendenaufkommen? Indem ich möglichst in der veröffentlichten Meinung vertreten bin. Wie bin ich das? Durch kontroverse Aktionen am Rande oder schon jenseits der Legalität. Im Bedarfsfall wird auch gerne mal übertrieben oder platt gelogen.Das Geld muss fließen...Zu den Hausdurchsuchungen: Die halte ich auch für übertrieben. Allerdings sind Hausdurchsuchungen im Land Berlin gerade sehr beliebt. Gerne auch bei Bloggern, Netzaktivisten, Preppern, Regierungskritikern, Hatern und anderen Schwerverbrechern.Man hat von der DDR gelernt...
12.11.2018 18:47	Selenokhod	Agendasetting bei heise	"Im Heiseticker:Russlandtrolle, die massenhaft in Twitter Falschmeldungen produzieren und unsere Demokratie gefährden.Vorschläge, die Seiten von gemeingefährlichen Impfgegnern zu löschen, die unsere Kinder gefährden.Böse Nazipolitiker in Lateinamerika, die tatsächlich falsche Infos über ihre politischen Gegner verbreiten. Das muss man sich mal vorstellen! Lügende Politiker! Das N-Wort hat der auch noch benutzt!Dagegen hilft natürlich nur eines: Viel mehr Zens...ähh ""intelligentes Contentmanagement"". Ein sauberes, trollfreies Netz dominiert von ÖR Qualitätsinhalten. Humanes Herdenmanagement 2.0So...bitte weiterkonsumieren. Hier gibt es nix zu denken."
12.11.2018 17:17	Selenokhod	Recht auf Schwachsinn	Gleich vorweg, weder habe ich etwas für Impfgegner übrig noch sind meine Kinder oder ich ungeimpft.Was hier allerdings gefordert wird, ist unverhohlene Zensur wie immer begründet durch vermeintlich legitime Absichten.Wer meint zum Wohle aller irgendwelchen Schwachsinn löschen zu müssen, der wird auch vor politischer und weltanschaulicher Zensur nicht zurückschrecken, wenn es ihm in das Konzept passt. Ist die Büchse der Pandora erst einmal offen, wird man den Deckel nicht mehr drauf bekommen.Beim Thema Impfgegner würde ich zudem auch ganz gerne mal Zahlen hören, wie viele Eltern sich tatsächlich von derartigen Webinhalten beeinflussen lassen oder ganz andere Quellen z. B. im sozialen Umfeld haben.Der in derartigen Äußerungen deutlich werdende Paternalismus macht mir deutlich mehr Sorgen als die nächste Masernepedemie.
06.11.2018 19:07	Selenokhod	Das Lieblingsthema des Autors...	mehr braucht dazu nicht gesagt zu werden.11jahriger Amerikaner erschießt seine Oma in Amerika? Hat diese irre News irgendeine Auswirkungen auf das Leben der meisten Leser? Nein? Macht nix, wir schreiben es trotzdem mal hier um unsere teutonische Überlegenheit gegenüber dem waffenstarrenden Durchschnittsami zu demonstrieren.Ich erlaube mit trotzdem einige Anmerkungen (weil ich sitze in der Bahn und habe Zeit):-Die Geschichte wäre, wenn auch vielleicht mit geringerer Wahrscheinlichkeit genauso in DE denkbar, denn bescheuerte Menschen mit Waffenbesitzkarte und (illegaler) Munition gibt es auch hier reichlich. Ja, nun kommt wieder das Argument der behördlichen Auflagen... sicher, halten sich alle dran und die ohnehin hochproffessionellen und kaum ausgelasteten Verwaltungen in DE prüfen gewissenhaft. Darüber könnte man einen tollen Artikel schreiben...oder aber die Minderwertigkeit des Durchschnittsamis herausstellen. Die Dame hätte er auch mit dem Bolzenschussgerät seines Metzgeropas richten können.-Auf der Welt passieren viele schlimme Dinge. In China werden gesunden Häftlingen die Organe entnommen um diese an den meistbietenden zu verkaufen. In Syrien macht unsere gegenwärtige Regierung gemeinsame Sache mit religiös motivierten Kopfabschneidern. Dank EU und Leistungsschutzrecht droht Google YT Kanäle in der EU bald abzuschalten...ist natürlich alles Mückenschiss gegen eine 5000km entfernte Familientragödie.-Das Recht auf freien Waffenbesitz mag einem Mitteleuropäer befremdlich vorkommen, genauso wie die Scharia in Saudi Arabien oder 1000jährige Eier und Hundegerichte in Asien. Allerdings muss ich da ja nicht hingehen wenn ich es nicht möchte. Darüber müssen diese Gesellschaften selbst befinden. Den meisten Amerikanern kommen auch viele Dinge hier befremdlich vor. Z. B. Autobahnen ohne Geschwindigkeitsbegrenzung....die kosten auch Leben.-Zuletzt natürlich der obligatorische Verweis auf den lieben Donald. Nein, den muss man in der Tat nicht mögen, aber im Bereich des Waffenrechts unterscheidet er sich kaum von anderen republikanischen Vorgängern (gut...die haben darüber nicht getwittert). Übrigens sind auch viele demokratische Politiker auffällig ruhig zuvdem Thema...vor allem wenn sie in konservativen Regionen gewählt werden müssen.Was bleibt? Ein Artikel wo wir nun alle die moralisch überlegene Haltung des Autors präsentiert bekommen. Irgendwie schon wie bei den Leserreportern von Focus Online.
06.11.2018 23:29	Selenokhod	Danke	Für solche Kommentare lohnt es sich noch hier zu lesen.Der Artikel selbst war reine Lebenszeitverschwendung.
06.11.2018 09:19	Selenokhod	Tut Euch selbst einen Gefallen und lest die Originalrede	"Was hierzu in den MSM verbreitet wird ist teilweise schon abenteuerlich. Die Welt bezeichnete diese Rede als ""Verschwörungstheorie"" dazu muss man die einzelnen Theorieelemente mal aufzeigen:-Herr Maaßen behauptet aufgrund seiner Haltung in Sicherheits- und Migrationspolitischen Fragen bei Teilen der bundesdeutschen Politik nicht beliebt gewesen zu sein. Das ist nun wirklich abwegig, oder?-Er behauptet in der Rede laut Polizei, Lokalmedien und eigenen Quellen sei es in Chemnitz im Rahmen der Demonstrationen zu Straftaten aber nicht zu Hetzjagden gekommen. Das ist wohl eine strittige Definitionsfrage.-Teile der SPD hätten den Skandal gewünscht um einen Vorwand zu haben die unbeliebte GroKo zu verlassen. Steht so auch in den MSM.Von der Verschwörungstheorie bleibt: Er bezeichnet die Grokokritiker in der SPD als linksradikal...Ansichtssache und der oberste Verfassungsschützer sollte mit solchen Begriffen vorsichtiger sein. Daneben sagt er die Hetzjagten seien von Politik und Medien frei erfunden... über den Schulterschluss von Politik und Medien (gerade in der Migrationspolitik) können wir gerade viel erfahren... trotzdem war die ganze Geschichte IMHO eher ein Selbstläufer (Hetzjagden verkaufen sich besser).Daneben sagt er in der Rede mehr als deutlich, dass er keine Lust mehr auf den Staatsdienst hat. IMHO hat er die Entlassung provozieren wollen.Im politischen Berlin (abseits den MSM) ist Maaßen für seine direkte Art seit Jahren berühmt berüchtigt."
02.11.2018 09:12	Selenokhod	Es geht nicht um Merz...	"Versucht einfach einmal hinter die Personalie Merz zu sehen.Merkels Politik der Mitte hat, auch dank ihrer Flüchtlingspolitik, dass politische System der Nachkriegsrepublik zerrüttet. Eben genau jenes politische System, welches von Großindustrie und anderen Eliten mühsam in Mitteleuropa aufgebaut wurde um diesen Wirtschaftsraum zu kontrolieren.Wie repariere ich diesen Schaden wieder? Indem ich den erzkonservativsten, neoberalsten Kotzbrocken auf die Union setze, den ich finden kann. Es ist kein Zufall, dass sich SPD und Linke ""klammheimlich"" über die Personalie Merz freuen. Gegen den kann man sich wieder positionieren. Mit dem kann die alte, parteipolitische Ordnung wieder restauriert werden. Schon sein auftauchen nach 10 Jahren macht deutlich, dass hinter dem ganz andere Kräfte stehen.Natürlich hat Mühlbauer nicht unrecht... Merz war mit Merkel teil der ""M-Fraktion"". Er irrt aber wenn er glaubt, Merz (oder auch Merkel) würden aus eigenem Antrieb handeln."
29.10.2018 20:26	Selenokhod	Der Schritt kommt zu spät...	"zumindest um den weiteren Niedergang der Union zu bremsen. Dazu muss man sich auch die inneren Strukturen der Partei vor Augen führen:Wer ist da nach 18 Jahren Parteivorsitz von Mutti in der mittleren und oberen Führungsebene? Kleiner Tipp: Merkelkritiker sind es nicht. Diese Personen wissen ganz genau, dass mit Leuten wie Merz oder Spahn ihre Zeit gekommen wäre, Muttis Schlaftablettenpolitik haben die mit der Flasche genuckelt. Deshalb werden diese Kräfte alles daran setzen ein ""weiter so"" hinzubekommen...und sie stellen die Mehrheit der Delegierten. Die Saarländerin wird es werden auch dank Muttis Unterstützung aus dem Hintergrund.In den vergangenen 18 Jahren haben die meisten Talente die Union längst verlassen. Hier muss man Petry sogar mal recht geben, die Union ist inzwischen nur noch eine leere Hülle über der Frau Merkel thront und was bleibt wenn die geht? Richtig...eine leere Hülle die aufgrund der Demografie genauso in sich zusammenbrechen wird wie die CD in Italien oder anderswo in Europa.Trotzdem gut, dass sich etwas tut."
25.10.2018 19:31	Selenokhod	Eigentlich ein wichtiges Thema...	"aber durch den Focus auf Russland ist die Darstellung einfach schief.Gleich vorweg: Natürlich gibt es Trollarmeen die von Russland finanziert werden. Es gibt aber auch Trollarmeen die von westlichen Staaten und supranationalen Einrichtungen unterhalten werden. Genauso gibt es westliche Projekte in anderen Bereichen zum ""Meinungsmanagement"".Wir werden alle gegenwärtig Zeugen (und Kombertanten) eines Infowars der seit einigen Jahren tobt. Das erste was im Krieg stirbt ist nun einmal leider die Wahrheit.Von heise hätte ich mir technische Expertise erwartet, wie ich solche Manipulationen aufdecke (Big Data) oder sogar verhindere (Blockchain basierte Reputationssysteme).Das war leider enttäuschend."
26.10.2018 09:22	Selenokhod	Löschen =! Löschen	"Um zu verstehen warum das ein guter Schritt für die Meinungsfreiheit ist, muss man erst einmal den Begriff Löschen definieren:1. Es gibt das Löschen von strafbaren Inhalten. Beleidigungen, Verleumdungen,... das Löschen strafbarer Inhalte ist nicht neu. Dafür gibt es den Rechtsweg. Das gilt so erstmal für alles was im Netz steht und es war in DE für viele Jahre völlig ausreichend.Durch das NetzDG hat man hier jüngst die Anbieter zur Selbstzensur verpflichtet, was in der Tat kritisch ist.2. Es gibt ein ""verdecktes"" Löschen, dass einer politischen Agenda folgt. Dieser Aufruf 2018 war nicht strafbar... er hat Facebook einfach nicht ins politische Konzept gepasst (wahrscheinlich nicht FB selbst, denen ist das egal). Facebook argumentierte bisher, es könne auf seiner privaten Plattform tun und lassen was es möchte. Dazu hat dieses eine Gericht nun gesagt: Ne, ist nicht. Diese Plattform ist so wichtig, da musst Du schon ganz genau rechtlich begründen und abwegen weshalb du löscht.Diese Abwegung ist jedoch teuer und aufwendig. Weshalb ich damit rechne, dass insgesamt die Zensur eher abnehmen dürfte.Wenn Du ganz ohne Zensur leben möchtest, musst Du völlig andere Plattformen wählen.Ich selbst nutze keine FB Produkte."
04.11.2018 13:13	Selenokhod	"Re: von Neonazis und Rechtsradikalen frequentierten – Twitter-Alternative ""Gab"""	Also ich kannte Gab schon länger, habe auch einen Account, hab die Plattform jedoch kaum genutzt. Ich hatte mich angemeldet, weil ich mich für Alternativen zu Facebook und Twitter interessiere. Meine nicht empirischen Erfahrungen:-Die Android App hatte oft Probleme-Es gibt zu viel Spam (Pornowerbung)-Es gibt extremistische Inhalte, aber die sind nicht dominant (man muss schon danach suchen und gelegentlich verirrt sich mal ein rechterer Kommentar (eher Pro Trump nichts extremes) in den eigenen Newsfeed)-Es gibt auch eine Menge zu IT und Open Source Themen...Kryptographie usw.-Insgesamt erschien mir die Plattform nicht sehr aktiv-mit der Verfügbarkeit war das auch so eine SacheInsgesamt halte ich das Extremismusthema eher für vorgeschoben. Mein Eindruck ist (dazu gibt es auch geleakte Googlepapiere) dass man eher Sorge hat aus der Plattform könnte sich mehr entwickeln.
25.10.2018 19:12	Selenokhod	Gutes Urteil	"Es bedeutet nämlich das die Richter Facebooks Grundposition ""wir sind eine private Plattform und dürfen Löschen was wir wollen"" aufgrund der marktbeherrschenden Stellung des Anbieters in dieser Form nicht mehr zulassen. Der auch hier von einigen NetzDG Trollen vorgebrachte Vergleich zum Wirtshaus oder gar der Privatwohnung ist damit vom Tisch.Gleichzeitig ist das nun auch eine riesen Herausforderung für Facebook, denn wenn das umgesetzt werden muss, ist für jede Entscheidung eine nachvollziehbare Begründung auf Basis einer Grundrechtsabwegung fällig. Löschen nach politischer Agenda ist nun nicht mehr. Ich bin gespannt, wie Bertelsmann und Accenture das mit ihren nach Mindestlohn bezahlten Löscharmeen in Berlin und Dublin hinbekommen wollen.Vermutlich wird Facebook das Urteil nicht auf sich beruhen lassen... Auf jeden Fall ein guter Tag für die Meinungsfreiheit."
24.10.2018 09:26	Selenokhod	Es ist eine Kombination aus Panik und Überforderung...	"Fakenews, Desinformation,...die Euphemismsspirale dreht sich weiter und weiter.Wer sich mal mit den Methoden der ""psychologischen Kriegsführung"" befasst hat, der weiß das gute Manipulation nur an bereits bestehende Ängste und Zweifel anknüpfen kann. Man kann Ängste nicht mit dumpfen Lügen auslösen, das geht nur auf der Basis realer Erfahrungen. So war es auch im WWII und im kalten Krieg. In einer Gesellschaft in der es allen Menschen (psychisch und materiell) gut geht und diese keine Abstiegssorgen haben würde Desinformation gar keinen Boden finden. Propaganda braucht das grundsätzliche Gefühl des Misstrauens zwischen Regierung und Regierten.Ich bin mir inzwischen nicht mehr ganz sicher, ob das gegenwärtige Establishment im Westen die Veränderungen tatsächlich nicht mehr wahrnehmen kann oder ob diese ganze Debatte angeschoben wird, die bestehenden Verhältnisse zu stabilisieren. Vielleicht eine Kombination daraus."
24.10.2018 15:33	Selenokhod	Die Fakenews der anderen...	"Es ist eben schon ziemlich dumm, wenn man sich die eigenen Propagandatools von der Gegenseite aus der Hand nehmen lässt.Dazu mal ein drei Jahre alter Blogbeitrag von Danisch zu den damals neusten US Projekten im Bereich Microblogging:http://www.danisch.de/blog/2015/09/10/medienmanipulation/Schon blöd...jetzt machen es die Schei..russen auch. Gibt übrigens auch umfangreiche Analysen zu #refugeeswelcome (vornehmlich von ""britischen Accounts"") oder dem arabischen Frühling.Was bleibt? Ein Dienst auf dem man inzwischen nicht mal mehr dem Wetterbericht glauben kann... selbst der hat schon eine Agenda.Wer sich auf Twitter informiert, dem ist ihnehin nicht mehr zu helfen."
22.10.2018 08:57	Selenokhod	"Ich dachte, dass sind die Argumente der ""besorgten Bürger (tm)""?"	Wie jetzt, die Flüchtlinge wurden als Konsumenten importiert um die Immobilienblase am platzen zu hindern und den aufgrund der Demographie einbrechenden Konsum zu stabilisieren? Drei Milliarden Euro an öffentlichen Steuermitteln fließen als Umsatz in die Bilanz der Aldibrüder? Ist aber nicht so schlimm, den 19% Umsatzsteuer gehen ja wieder zurück an den Staat. Rechnet sich also voll.Davon hat Lieschen Müller natürlich total viel.Inzwischen (nach 3-4 Jahren) sind ja auch schon ganze 30% der Leute in irgendwelchen Arbeitsverhältnissen - das wird noch als öffentlicher Erfolg verkauft. Wäre ja auch zu hart für Hermes & Co. vernünftige Löhne zu zahlen.Natürlich profitiert Deutschland von Flüchtlingen. Deutschland profitiert auch von Lobbyismus, Hartz IV und der EU. Man sollte aber mal einen Blick darauf werfen wer davon in Deutschland profitiert.
18.10.2018 22:15	Selenokhod	Ich habe Zweifel	"Nicht, dass ich Saudi Arabien eine solche Tat nicht zutrauen würde.Aber einige Dinge ergeben für mich einfach wenig Sinn. Ich möchte einen Dissidenten ermorden? Weshalb mache ich das ausgerechnet in der Botschaft? Jeder in der Branche weiß, wie gut Botschaften überwacht werden. Die Saudis sollten über geeignetere Mittel verfügen. Wenn ich es schon in der Botschaft mache...warum ""erleidet"" das Opfer nicht einen Herzinfarkt und wird eben erst nach drei Stunden auf der Toilette tot ""aufgefunden"". Selbst wenn Medikamente im Blut nachweisbar sind, kann man behaupten er wäre vor dem Besuch der Botschaft vergiftet worden.Dann bringe ich eigens für das Attentat extrem auffällige und regierungsnahe Personen mit einem Privatjet nach Istanbul...kurz davor, damit das auch zeitlich gut korreliert. 15 Personen...um eine Person zu ermorden. Der wird gefoltert mit dem Ziel ihn zu töten...warum foltere ich ih dann? Warum betäube ich ihn dann plötzlich doch beim Foltern? Um den Sardismus des Prinzen zu befriedigen....die Antwort liegt natürlich gleich auf der Hand. Bei den Saudis fordern nun die ersten seinen Rücktritt...wo bis vor kurzem Frauen nicht mal Autofahren durften lebt plötzlich die Demokratie auf. Der Cheffolterer ist ein bekannter saudischer Pathologe, der in Australien studiert hat...mal ehrlich, haben die Saudis keine IS-Metzger aus Syrien übrig?Das Ganze (vor allem die geschilderte Grausamkeit) hat auffällig viel Ahnlichkeit zur Brutkastenlüge in Kuwait oder erfundenen Geschichten im Kosovo.Natürlich kann sich alles so zugetragen haben, wie es die Presse gegenwärtig verbreitet. Die Geschichte lehrt mich jedoch Zweifel zu haben."
15.10.2018 09:09	Selenokhod	Sachliche Berichterstattung scheint ausgespielt zu haben, jetzt steht...	jetzt stehen polemisch-polarisierender Meinungsjournalismus gegen zentralgesteuerte MSM Meinungsmache.
15.10.2018 10:52	Selenokhod	Du meinst...	abgesehen von der Werbung die ich betrachte und den heise Produkten (Webinare, Sonderhefte,...) die ich sonst beziehe?Nein, sonst zahle ich bei Heise für nichts. Bei anderen Blogs zahle ich aber durchaus (sogar freiwillig) weil ich deren Arbeit unterstütze.Ich würde auch guten Journalismus hier unterstützen...einige gute Autoren gibt es ja. Allerdings sind es sehr wenige...
15.10.2018 09:13	Selenokhod	"Inzwischen argumentieren die Vertreter der ""offenen Gesellschaft"" auch schon"	"ganz offen: ""Wenn man beliebig Waren und Dienstleistungen importieren kann, soll man auch beliebig Menschen importieren können"""
15.10.2018 14:39	Selenokhod	Re: Offene Gesellschaften	"hdwinkel schrieb am 15.10.2018 09:27:Selenokhod schrieb am 15.10.2018 09:13:ganz offen: ""Wenn man beliebig Waren und Dienstleistungen importieren kann, soll man auch beliebig Menschen importieren können""Ihre Argumentation und die Ihres Vorposters krankt an falschen Voraussetzungen. Eine moderne offene Gesellschaft geht vom freien Willen des Individuums aus, nicht von Allmachtsphantasien, Menschen irgendwie lenken zu müssen, anzulocken und was weiß ich so in den Köpfen rechter Realitätsverweigerer so rumschwirrt.Migranten kommen nicht zu uns, weil sie angelockt oder gar gezwungen werden, sondern weil sie für sich, ganz privat die Entscheidung gefällt haben zu migrieren. Die Gründe sind vielfältig, aber mit der Hoffnung verbunden, ein besseres Leben führen zu können.Selbstverständlich ist das kein Freibrief für eine Migration ohne Regeln, in der natürlich auch Obergrenzen definiert werden können (nicht zu verwechseln mit Obergrenzen zu Asyl, die es nicht geben kann).Glaube ich kaum, dass meine Argumentation an irgendetwas krankt. Ich argumentiere nämlich nicht sondern gebe nur ein sinngemäßes Zitat wieder, dass anlässlich der Verleihung des Deutschen Buchpreises gefallen ist.Der Rest ist mir die Antwort nicht wert... Migranten kommen zu uns aus freien Willen...klar. Deshalb ertrinken die auch alle freiwillig im Mittelmeer einschließlich ihrer kleinen Kinder.Es ist schon recht auffällig, dass die hohlsten Nüsse hier inzwischen gar nicht mehr die AfD Anhänger sind.Selenokhod schrieb am 15.10.2018 09:13:ganz offen: ""Wenn man beliebig Waren und Dienstleistungen importieren kann, soll man auch beliebig Menschen importieren können""Ihre Argumentation und die Ihres Vorposters krankt an falschen Voraussetzungen. Eine moderne offene Gesellschaft geht vom freien Willen des Individuums aus, nicht von Allmachtsphantasien, Menschen irgendwie lenken zu müssen, anzulocken und was weiß ich so in den Köpfen rechter Realitätsverweigerer so rumschwirrt.Migranten kommen nicht zu uns, weil sie angelockt oder gar gezwungen werden, sondern weil sie für sich, ganz privat die Entscheidung gefällt haben zu migrieren. Die Gründe sind vielfältig, aber mit der Hoffnung verbunden, ein besseres Leben führen zu können.Selbstverständlich ist das kein Freibrief für eine Migration ohne Regeln, in der natürlich auch Obergrenzen definiert werden können (nicht zu verwechseln mit Obergrenzen zu Asyl, die es nicht geben kann).ganz offen: ""Wenn man beliebig Waren und Dienstleistungen importieren kann, soll man auch beliebig Menschen importieren können"""
15.10.2018 19:34	Selenokhod	Wer Grün wählt, der wählt kein Programm...	sondern ein Gefühl: Locker, weltoffen, ökologisch, positiv und erfolgreich (ganz wichtig).Dieses erfolgreich-progressive Wohlfühlklima zwischen Cafe Latte, Krabbelgruppe und Eine-Welt-Laden wird gewählt. Genau damit kann sich die urbane, gehobene Mittelschicht auch voll identifizieren.
12.10.2018 16:43	Selenokhod	Toller Artikel - Deutschland 2018...	und auch noch mit Humor... den braucht man heute! Gerne mehr davon!
12.10.2018 16:36	Selenokhod	Nein, nur den Artikel...	und das Buch werde ich auch nicht lesen. Die veröffentlichten Auszüge daraus wie auch der Autor sind mir das Geld nicht wert. Selbst wenn man mal rechte(re) Autoren lesen möchte gibt es da sicher Sinnvolleres.
12.10.2018 15:47	Selenokhod	Der 300 Seiten Erguss eines völkisch nationalen (Sozialisten) ist nicht schön	aber mal ehrlich, was würden die Gegner der AfD ohne Höcke machen? Die AfD ihrerseits braucht eben einen der die NPD klein hält. Das was der erzählt, blubbert jeder NPD Kreisvorsitzender seit 40 Jahren.Höcke bereitet mir bezüglich seiner Umbaupläne für Deutschland nur geringe Sorgen. Der wird sich kaum durchsetzen...Sorgen bereiten mir die, die zwar weltoffen und liberal tun, jedoch gleichzeitig bereits die Abschaffung grundlegender Freiheitsrechte mit Uploadfilter und NetzDG durchgesetzt haben. Begründung der Freiheitskämpfer: Leute wie Höcke. Um die Freiheit zu verteidigen schaffen wir selbige ab. Oder halt... geht es vielleicht gar nicht um Höcke?Europa wird illiberaler und autoritärer - das kann man heute schon deutlich im Alltag spüren. Leute wie Höcke beschleunigen den Prozess sind aber weder ursächlich noch ausschlaggebend.
11.10.2018 09:21	Selenokhod	Der Autor hat mit der Grundthese seines Titels recht	"Früher wurde nämlich nicht gegen ""rechts"" sondern gegen ""Rechtsextremismus"" gekämpft. Vornehmlich also gegen Skinheads die Brandsätze warfen und den Holocaust leugneten.Da heute aus Sicht der selbstberufenen Kämpfer ""gegen Rechts"" absolut jeder, der die Politik der offenen Grenzen und der grenzenlosen Vielfalt auch nur im Ansatz in Frage stellt ""rechts"" ist, finden sich plötzlich sehr viele Menschen ""in der rechten Ecke wieder"". Korrekterweise differenzieren einige Antifaschisten: Wer nur Sorgen um die Sozialsysteme hat ist manchmal auch nur ein Menschenfeind & Arschloch - aber halt auch irgendwie rechts.Da stehen sie nun die ""neuen Rechten"" und verstehen die Welt nicht mehr. Eigentlich vertreten sie nur die Werte der Union aus dem Jahr 2000...und gegen Skinheads waren sie auch immer. Den Staat haben sie als Konservative getragen... mit Steuern, Kindererziehung und Mülltrennung. Plötzlich sind sie nun rechte Staatsfeinde?Da klopft ihnen ein Skinhead von hinten auf die Schulter und sagt... na, wir haben es Dir doch immer gesagt. Hier hast Du was zum lesen...Ja, ""dieser"" Kampf gegen Rechts spaltet die Gesellschaft."
11.10.2018 23:46	Selenokhod	Labore und Nick Krankheit	"Kleine Ergänzung: In Afrika tritt seit einigen Jahren eine neue und misteriöse Krankheit auf: Die ""Nick Krankheit"" von der vornehmlich Kinder betroffen sind. Dabei handelt es sich nach ersten Analysen um eine Autoimmunerkrankung des Gehirns, die durch Parasiten ausgelöst wird. Was hat das mit dem Artikel zu tun? Labore des US Militärs waren an der Analyse der Erkrankung hoch interessiert...natürlich offiziell um den armen und mittellosen Afrikanern ein Gegenmittel bereit zu stellen. Den Link finde ich leider nicht mehr (oder der Artikel ist inzwischen verschwunden).Zu den Laboren in Europa:Ich persönlich bezweifle stark, dass dort im klassischen Sinne an der Entwicklung neuer Kampfstoffe geforscht wird. Solche Forschungen betreibe ich ganz weit weg von meinem potentiellen Gegner und dessen Aufklärung. Hier werden entweder teilfertige Biowaffen im Alpha oder Betastatus unter realen Bedingungen getestet und zur Einsatzreife gebracht ODER fertig entwickelte Waffen in der Nähe des Gegners bevorratet und produziert. Daher halte ich diese Hinweise für extrem besorgniserregend..."
11.10.2018 09:52	Selenokhod	"""Liebe Linke?"""	Das ist nicht neu. Es war vom ersten Tag an alles bekannt. Die Papiere von Bertelsmann und UN können von deren öffentlichen Webservern heruntergeladen werden - teilweise seit über 10 Jahren!Es findet aber keine öffentliche Diskussion dazu statt. Das Thema wird totgeschwiegen...von wenigen, guten Artikeln in alternativen Medien mal abgesehen.Dieses Totschweigen ist aber nicht (nur) ein vermeintlich linkes Problem sondern vornehmlich ein rechtes.Das von rechts gepflegte Feinbild von der islamischen Invasion bricht nämlich im Schein dieser Papiere zusammen wie ein Kartenhaus. Plötzlich ist der böse Musel nur noch eine Schachfigur in einem großen Spiel - vor dieser Erkenntnis fürchtet sich eine AfD genauso wie das Bundeskanzleramt. So läuft eben jeder seinem Traum hinterher, sei es eine alternativlose, humanitäre Aufnahme oder eine Invasion.Die Tatsachen sind viel zu abstrakt und die Konsequenzen daraus überfordern viele.Die Menschen wollen das nicht hören...
